,Organism,Cofactor,reference,Em,LR_8_3,KNR_8_3,GPR_8_3,SVR_8_3,RF_8_3,XGB_8_3,LR_8_4,KNR_8_4,GPR_8_4,SVR_8_4,RF_8_4,XGB_8_4,LR_8_5,KNR_8_5,GPR_8_5,SVR_8_5,RF_8_5,XGB_8_5,LR_8_6,KNR_8_6,GPR_8_6,SVR_8_6,RF_8_6,XGB_8_6,LR_9_3,KNR_9_3,GPR_9_3,SVR_9_3,RF_9_3,XGB_9_3,LR_9_4,KNR_9_4,GPR_9_4,SVR_9_4,RF_9_4,XGB_9_4,LR_9_5,KNR_9_5,GPR_9_5,SVR_9_5,RF_9_5,XGB_9_5,LR_9_6,KNR_9_6,GPR_9_6,SVR_9_6,RF_9_6,XGB_9_6,LR_10_3,KNR_10_3,GPR_10_3,SVR_10_3,RF_10_3,XGB_10_3,LR_10_4,KNR_10_4,GPR_10_4,SVR_10_4,RF_10_4,XGB_10_4,LR_10_5,KNR_10_5,GPR_10_5,SVR_10_5,RF_10_5,XGB_10_5,LR_10_6,KNR_10_6,GPR_10_6,SVR_10_6,RF_10_6,XGB_10_6,LR_11_3,KNR_11_3,GPR_11_3,SVR_11_3,RF_11_3,XGB_11_3,LR_11_4,KNR_11_4,GPR_11_4,SVR_11_4,RF_11_4,XGB_11_4
1ZR6_119,Sarocladium strictum,,https://doi.org/10.1074/jbc.M804331200,126.0,1001.4352239558148,488.37327325486893,569.1774779540899,1563.4092347369965,1526.4802213343012,83.61064739227295,1491.6645236969591,901.4604178579947,1081.8717812769605,1925.392982484232,1792.5508809175622,128.70626690387726,1573.5384753843337,1113.7345846598048,1095.613811667714,1285.2674755018397,1941.2826645963469,140.59454832077026,921.1615691686782,1155.0212366923759,870.9146300684021,1915.765898648336,1618.1484262325353,89.20589504241943,755.8326258128743,927.5661329182938,557.752976941441,1174.316886799028,1568.5982139878054,92.88265647888184,1294.3666919365396,945.3467832949667,923.3450081862957,1745.8917121046652,1735.582903834948,104.64552803039551,979.7764353240183,1272.1845488191052,924.9739563732396,1308.6942474099028,1787.9566306529005,127.37009698152542,760.2651404938282,888.2531650122795,956.4386408618984,1705.7923427361804,1678.1020265226603,70.06997566223144,1123.353918742952,676.0397015063462,556.3832509647918,1506.566577121236,1248.72756837543,74.86273345947265,1463.2571659383195,969.102508731299,883.0907068187166,1730.3040261794436,1672.0983983047508,89.60222952365875,1182.7671663847977,1119.4359564365502,897.74672231852,1457.5927088351507,1692.988208357528,119.43494815826416,871.2804893736757,776.6674693728429,725.8609448555716,1740.8939121094795,1682.1458663888188,86.3662130355835,867.8535107087142,524.3553120740181,558.2712548338734,1272.62253515419,1569.2413905456017,85.13196678161621,1214.0170748666826,853.7146804308774,926.2019645696255,1814.871947671442,1708.9230489376278,123.41130797863006
2A8X_120,Mycobacterium tuberculosis,,mancante,-382.0,2017.6909251706716,1669.4232161142756,1642.7705753430512,1819.9432519994984,1804.8976961690585,151.08675689697264,2060.6929941320172,1897.7163826300832,1984.2953625034752,1860.4490420095399,2209.8761985668875,198.62470397949218,1787.9526489133723,1124.770142391055,1820.5433803085034,1041.7865912241045,1828.6341686567644,146.51480560302736,1834.4546371463666,1051.2534849631318,1863.4782662375687,1748.2835117898915,1943.5768924553518,184.05597229003905,1717.3129740866534,1856.4010566083662,1545.1138849726221,1699.4859638225619,2011.0862457002047,156.83318328857422,1776.236277136549,1620.7068402248492,2033.260443902127,1689.5096709921283,2169.0438240998506,155.7777572631836,1491.4719768702698,1021.3036284419824,1738.6791434994825,1072.7275638009403,1827.5641536091357,132.0025848388672,1789.344848286803,1542.7615742231517,1917.8698023399459,1611.3847289805954,2043.7436882636039,136.71765594482423,1657.5846122141595,1951.3059007620914,1463.4371278038784,1563.7518713025704,1765.764973420974,148.80012969970704,2149.1685426734207,1531.2532344448093,2009.7048445982832,1748.1598697138456,2077.5405380339857,182.63995666503905,1381.723536896201,1134.1453665015063,1806.3323443580975,1392.7859254091416,1625.848318455991,124.15267181396484,2148.1417591093373,2010.4586246857234,1883.2123014056895,1635.6718127154058,1953.8214231770157,162.6095962524414,1401.5406750765749,1440.8922933239694,1370.4628052655362,1471.7141759951317,1541.834799245984,134.03987884521484,1521.1002502160925,1348.8751932858593,1774.6549852964574,1584.9239650781262,1828.9239590974207,155.6504669189453
2B76_121,E. coli,,https://doi.org/10.1074/jbc.M512544200,-115.0,501.1510256835715,594.7643637202358,465.85867299582367,573.9681435310674,83.73927657822168,26.469941711425783,429.6157512960367,590.2149305585361,276.63556821871805,315.8497384463797,122.85843008600636,25.103372955322264,978.4926125357047,606.939705024778,564.6070011876434,713.533983983674,313.7058844113203,43.280400085449216,576.7175639821905,577.6176730770367,514.5623318565383,797.906553610895,231.6645138856062,43.16580638885498,469.72532373360184,596.9149134679908,285.9711196052848,587.0332745606145,122.73085129522013,39.05298194885254,517.3977720810344,520.5744223944372,113.58778195093214,173.64840386401846,109.56815867430322,22.31136474609375,1063.8463334772896,717.8429829461913,566.5298687992097,632.7370010066007,310.1215664069196,42.96517333984375,715.755158739538,593.569159420879,435.50286002109544,955.682862569778,276.7795908990809,54.5278434753418,226.04868101266646,594.8251246690718,274.4455398943903,449.62865429562856,152.34215886904474,44.36568145751953,420.0698474436958,542.6532867328491,105.0012956017894,325.43446839677057,117.2770397109923,28.130342483520508,831.6464190623302,649.3711439135404,535.3973185452622,664.4894182944616,345.7289018110735,39.57456283569336,642.4228169652961,575.7262826461321,434.54575932920835,729.1095951974421,264.3042997496053,55.56682643890381,177.2610054711907,591.4211387554228,232.6804430884543,495.8349866040876,226.85959584671846,38.335009002685545,311.9507992187273,510.9189591526223,115.48028315030487,229.4106060251334,36.02582291462005,20.921689605712892
2BK3_122,Homo sapiens,,mancante,-221.0,857.4626463226911,72.29702770205739,252.3779718683994,202.57230002094278,440.72082084214856,20.295924377441406,598.2368024159441,102.94813016890049,99.28692102313485,128.06701100582922,209.72800284256735,14.555845642089844,818.7886483985508,157.5847397492208,252.88635398244622,364.32267558215926,284.59923053808745,19.920201110839844,1110.4024127692303,104.07113342848834,441.81037550310907,486.77122529992016,479.45785910050506,26.209478759765624,433.7341531437242,126.4862122721996,285.32068210958016,215.42558187512302,531.3771651504638,13.093548583984376,452.93574263469236,110.28179286060879,119.78671160327218,135.6829778979403,148.5582754793852,36.99156494140625,532.3591605762571,158.45443205720136,220.30039708533002,224.45424343254913,293.12508082889195,20.952798461914064,667.7058144085067,178.39245172851017,436.5900209346819,273.1206525585385,453.46010770463386,9.568795776367187,760.1152904165838,90.61452799491468,253.45034362269288,213.88950694102448,395.94291482602716,13.104728698730469,499.35648939052766,144.13984619124764,106.61072993142389,174.40185328061412,229.9625567131936,28.105508422851564,698.3161912593528,149.7404301200914,247.25354839226722,161.63630410751955,219.50759805015363,16.351048278808594,1026.789800877791,161.93012316186645,268.59331719714953,299.46121845440007,530.5908670603114,22.629432678222656,869.3240691656525,111.40461492039702,285.52978388433917,414.8525469148206,524.4477491570178,12.713815307617187,1149.6239313236365,104.09902222722744,166.74544755059546,208.81836159034737,352.7558366098996,10.339051818847656
2BVF_123,Paenarthrobacter nicotinovorans,,mancante,-37.0,529.096058342663,1201.9959185348,564.1462686946846,788.515019667367,1026.2015948994779,81.40107955932618,571.5285481360725,1103.1343082983956,460.3226919219454,992.7088839909641,920.8219421182359,75.00283346176147,431.5131107570767,775.2869575940792,441.3580680740882,695.3539737460594,977.8899626360571,76.03512573242188,409.48142085591826,685.1772915150001,378.61399426958815,947.2112323955602,1010.0286554891628,52.65105094909668,671.0483046790881,1919.0684404827703,606.4935933313463,788.0859351509725,1149.823965554274,78.76331062316895,461.44928370943535,1128.8524030696758,583.4053292284941,866.5223254539601,1111.1753894766111,63.13741247653961,381.00155209696607,1204.7672572893855,297.3315527834816,569.4247421756261,943.1363723356164,58.665177536010745,295.60202852389966,814.7689461967407,401.4979993583539,984.5713155019826,989.9891095527232,58.971292877197264,496.22246975228586,1439.6431985897266,642.8364732674895,596.5203604136759,1219.822575664104,123.02178421020508,368.1532695110203,951.5318142728551,690.521079502778,1055.9068545425787,1263.253525283803,91.06367797851563,555.0929221125901,823.8690688983172,566.0676497716781,834.7504467658947,855.1357833003767,60.25908432006836,246.35088263686612,634.4558653051043,457.8707784293457,769.9409638276113,1128.2751670301257,53.99969215393067,554.6566441420156,1789.377285455035,526.6670183992501,785.8420280990293,862.3610016355026,74.79320220947265,1217.557147256751,992.9705303261264,578.9258715991912,1062.7798796482043,964.4407376620758,68.76224937438965
2BXR_124,Homo sapiens,,https://doi.org/10.1016/S0079-6123(08)61199-1,-210.5,530.3594006062422,87.04376905404834,122.2328587175497,72.2493816110927,489.8052526413803,21.9038818359375,456.58975142553413,321.72248037263955,616.1071401330911,846.1977612432987,881.7976354038683,105.12561836242676,383.56897371019465,159.11238189392756,105.56615466205639,198.78718050450976,116.62175890100113,27.135221862792967,297.3824897321987,138.22516488968728,132.9306409553309,216.95716265819473,288.19476515186466,20.481422424316406,470.4443022499325,136.9278543916601,147.5932910419084,136.5607538673254,425.4547901824992,24.99713134765625,479.76884380457653,305.26299151174135,614.3944805192345,517.298958389607,842.0791737600422,104.1610321044922,368.7272821005846,105.25218143539351,155.52281829621106,141.21619161350705,118.43290675601602,18.59345703125,416.50424134145305,133.0425898769634,179.5799141040822,234.00958713950575,245.64382733059017,25.253192138671874,485.6139780090401,140.74804603749973,149.12151711143113,149.75972443713798,375.70423324786566,21.92826690673828,210.4105949235164,412.7510506700371,657.1677171193751,780.3113516902952,829.2687971278848,102.16462326049805,188.52492924370532,124.44111263852093,142.05545912545352,128.02384198456735,145.67244994000902,21.120077514648436,315.167279894516,158.49119176918373,130.81268378716803,162.69923223051083,372.7544122227841,11.227140808105469,509.60253710486404,89.08358715635424,449.2527805117811,164.17974714413242,486.38728188225537,21.344606018066408,394.8415014414159,231.8972533577052,874.7303633623153,650.3767321488554,889.7983252536441,100.43556327819825
2BXS_125,Homo sapiens (Human),FAD,https://doi.org/10.1016/j.electacta.2019.06.017,-177.0,1202.6783192765415,360.5904098863849,291.5687557846093,201.3471227963414,339.7715283630589,44.44777870178223,437.1399281634385,355.82832386712244,353.59886988317487,349.1844908860646,180.68295245885682,40.71149520874023,216.13998644694922,351.22507337252534,417.819753456621,318.49759676771816,283.51952841206514,38.26320037841797,141.0285248281988,422.289381195843,489.3246967739666,434.60844637460923,318.5355276468873,42.00364379882812,751.9694613248704,327.61518335453843,203.1828799797947,174.76764728252635,227.86443472951376,46.65585708618164,269.2798650410937,360.12137532525963,372.77634039105243,354.3314654881064,190.66839478172997,47.00634498596192,478.6106199779606,350.4373445933486,370.5445378587523,293.64431450507857,240.08587967162526,35.00103912353516,268.3913211833156,395.3062620567162,371.2979416610229,351.0867272889825,233.84216437801572,37.365335083007814,875.7632773590929,358.8389904242408,280.5662406358937,209.21092554466264,486.7680808666789,61.716210746765135,239.7801843318532,355.76798990021024,358.6046392242801,329.04889672813766,115.48194284409036,36.08794250488281,225.84867866091759,344.62634871660066,320.0170801402086,321.0028138011583,227.83803485799115,41.553871154785156,246.71598687467488,371.57995738669786,440.23748780224287,453.4015620967655,205.42284764921047,37.23455657958984,801.0607972313617,367.52336758543333,283.4253801767865,352.0960733650701,315.800781828033,48.249105834960936,264.2895640975555,306.38093628410206,312.88077261463326,292.24459840886436,188.3062516346575,52.138098907470706
2BXS_126,Homo sapiens (Human),FAD,https://doi.org/10.1089/15230860152664920,-210.5,1255.6934777299114,216.7342822296464,388.1991109421388,438.36194679929076,794.999893164753,53.04650535583496,798.4846422569065,259.729060939893,289.12484786506013,320.0037147106824,521.6150114841384,39.348793029785156,511.6107381870223,256.8068790732402,267.7433979763017,347.0365043953624,222.89653915079856,25.920150756835938,484.33919909125393,284.2425557926424,307.02549716846676,475.2949624907226,228.78788997981022,27.027569580078126,1111.1892814856224,309.0396353974517,463.6574992821345,418.89156034140893,799.9878926599426,66.85768585205078,577.5440958768056,274.54926353605754,254.8606737456159,312.47183980333796,466.3797110346549,52.70262308120728,188.60351197262784,279.7088519764893,248.19872240816667,350.2873621761021,299.7610815440975,33.67323303222656,415.70531479685275,252.97740255030294,245.91506819904762,419.24292299774027,249.72382481646744,34.91733856201172,1427.6641712978228,317.55175521459785,492.38751712511896,514.9727215040732,972.4767182937691,81.312255692482,417.7473410106479,271.079730570597,286.71813301558484,352.5078008379737,448.1445937133918,40.249595642089844,342.5440605835288,319.6076800641976,293.35214277078995,350.36427105765836,191.07190889606974,28.13590850830078,371.17137888361515,321.54769132528696,325.64025528605714,502.60303165000016,319.9350487699867,33.58390350341797,1218.3197661900792,241.78527403291608,427.8608830499502,505.9008609008032,747.5465859868108,66.46518516540527,497.81016229908073,263.876331387424,285.92199809449295,330.6513354608985,564.9467976475769,60.842665100097655
2C12_127,Fusarium oxysporum,,mancante,-367.0,1974.3337822950148,547.6456063373946,307.96973639219186,1349.7717343698303,1488.4129800764795,43.95323944091797,1903.273843464944,607.4952668003955,315.0652797755549,449.6319042312051,1089.8430519374915,36.24974670410156,1882.0634590640448,733.5662679941748,289.9077289314979,567.2099309129536,1100.4408713993703,33.8848373413086,1192.9150146914544,593.6115606390883,601.7572160900186,227.57562771348955,1105.8460707911486,31.717500305175783,1140.6261887077658,707.726431290547,436.514677799614,1549.1520400463216,1464.3200551806863,43.0574951171875,1794.7340385834718,748.5055772825883,308.9122471731531,1071.6245910317414,1251.017205581111,49.48343048095703,1504.530061643063,537.719437655428,372.4059454288824,740.3454670139495,1021.5036771237706,38.54041290283203,1542.9933952294805,590.0712209200166,430.9083871697665,409.2130415044239,1319.0657885555806,30.331689453125,1578.3705353686285,649.59421716272,671.4163156422726,1449.4357540715218,1619.9015350333204,74.9140396118164,1991.5684381121023,960.1672779139049,440.62595493444417,571.2846912517873,1444.0207217504671,65.87358856201172,1907.9931932020957,730.420881677994,534.493876694881,575.6154456532388,1105.1325799819099,40.2114761352539,1659.840867350223,740.0990201027344,367.01978853469706,726.6254032024135,1360.909609182331,50.31523742675781,1835.8035832058517,807.0216567028118,540.201979457649,1668.6303180203872,1427.6572300780988,61.676107788085936,2002.675299605898,836.6416961932053,340.7620965381302,613.806533791774,1282.2056762188668,45.4322006225586
2CND_128,Corn,FAD,https://doi.org/10.1007/PL00000847,-260.0,614.2272846363193,1012.3413109908397,662.5666477392467,122.25907534951335,520.5174516672332,69.08167724609375,465.59464512316663,1064.5347457668431,829.9809373329769,478.16622922101124,722.4034176118399,70.45238189697265,636.0249273930447,1328.7552752559577,716.356306568118,781.1051402796421,907.4976990755706,102.3932098388672,814.3499354450998,1081.2569047343786,925.564180632533,642.0906581997109,886.1214629407062,101.98812332153321,287.9340224935189,1104.116118912411,689.4725881243183,562.3238249725586,582.7144180870189,69.38433990478515,474.72977558806815,1439.3423764083427,569.423865635996,337.6943627693928,783.581315243392,74.88183822631837,521.9151184696052,1625.426649479274,565.5367584695545,1174.8903523029705,999.410121493084,92.32596054077149,666.0446138740062,1276.37595049507,783.0216994663907,813.6167653705925,870.51332997993,61.96167831420898,490.4531520480858,1066.906282848527,580.7106389713786,229.51718759591392,408.09848409258564,59.444830322265624,593.2371573901518,736.0783766086436,612.5594506619566,498.81193987882125,628.984741162453,60.91041564941406,558.1601519682206,1025.1480223601743,482.3228440628135,554.1811324981893,875.8852463818555,90.60558395385742,775.5230350149234,964.8498585287003,706.9021339624405,415.3063600412442,809.238827640145,101.02118606567383,385.32061334650257,1123.5198311984736,783.269545732448,568.9434768291472,749.6513146947314,104.59828186035156,293.65583420308116,1033.0102354458677,644.0853876849494,592.93409738537,802.416905808255,86.17411651611329
2DU8_129,Homo sapiens,,https://doi.org/10.1016/j.febslet.2006.03.045,-100.0,692.3853991181576,390.4978673177774,628.7363416820609,515.9230414685759,824.7943027358693,62.47257843017578,303.73628790770397,267.4772354878279,423.2049013676878,444.1660815662954,427.11835838796276,46.8719482421875,208.21576666729567,249.11756554069433,411.11601827930315,234.31950342498382,447.2507144677705,56.11260757446289,245.5365932176715,352.1383935821357,290.68379186333675,407.5226617517916,238.05208825646935,39.87040023803711,536.2384379563832,374.76306221205385,369.94507400944605,355.5615960310578,498.531247746471,32.56757278442383,595.8299951908923,279.99232805766155,314.35141690514746,343.58807171855733,317.36441509962197,32.567266845703124,221.97282001832005,174.64393264289163,296.06565961316994,178.57512611774382,283.1957635375895,38.780069732666014,252.8195501282929,295.94936299451314,194.0799744331369,114.07708185530095,117.81303445773861,25.521356201171876,654.4018130634156,370.1122854850483,526.1866429711312,485.7167239051504,689.6578196563759,47.415811157226564,405.3429373584516,314.23249229048986,443.66429447347343,444.4787608530622,435.60273722937393,45.550584411621095,154.23561790629736,230.74791749965854,332.74524826435396,284.82247376731436,403.78473393134834,38.09371109008789,119.72520079597186,315.2070594365242,317.70628145525893,399.43809752931776,191.3701583977955,39.992208862304686,548.6873267780543,403.33757592042366,511.9495294267509,514.2023950305932,437.4068896732077,47.20514602661133,269.13949416061996,309.71353680723786,481.6147712150024,334.76197285445744,313.93854305318314,36.40525360107422
2E48_130,Homo sapiens,FAD,mancante,-134.0,311.2668731285429,248.20005255274287,431.8790878427852,207.97122321359234,184.15480601312603,23.194259643554688,428.13169422692704,306.6414769652329,304.1168186878674,378.281127757066,153.0043589396882,28.53624038696289,501.3635609415752,355.9492048009147,431.4121236303887,267.21724183239854,239.54603982189684,22.862307739257812,472.56122345128256,463.16481672475214,354.09512852945,338.7933093125531,270.9506560951936,34.10559616088867,363.3878168465745,238.8308438005353,149.08857073067477,119.32460954928266,56.38424603748943,23.627185821533203,281.75073491752204,250.67291644957635,153.04581269597497,243.32188383378656,179.61050878989496,20.93053283691406,305.2122613532809,232.0448419305847,215.52302526124055,192.2102925394293,207.91274805701482,17.148497009277342,421.8398518760106,237.77250570870882,243.35905800817906,399.2177237362559,221.17162586353805,20.965508270263673,250.05157961960919,224.37365236736207,305.0547133376084,278.9275136407176,70.62869181694457,20.025135040283203,251.57934870617004,314.25729386937155,357.55000397408037,452.07245236171946,161.83523203402007,30.5299072265625,631.3919510445546,250.61219146192357,441.4051152889256,300.1983652938135,248.13076036133185,28.40269317626953,492.28798099169205,399.78491434780136,391.70022048830026,362.99142397708664,319.527247752575,33.108515930175784,327.16581855109837,231.93281478666339,391.78016110757517,312.3798827627619,71.26689148217035,14.787102508544923,964.7319181546978,278.27919373545217,438.38553271215505,416.63602279755236,196.72936902600708,26.80447006225586
2FCR_131,Chondrus Crispus,,https://doi.org/10.1042/bj2170845,-302.5,383.08962377527706,299.3976638070617,245.59953670612373,174.92228340515732,427.7486656852352,49.6752685546875,456.43060440080893,159.89118320174566,208.577274165627,357.5240501763961,287.45149424936506,33.29360656738281,531.3440565550131,186.82670764465513,333.59556267088385,596.1703636975362,358.82712615324544,28.92256317138672,391.3606279746451,368.98077793556143,397.82315119504545,559.1295615109291,454.8270914567827,40.14270782470703,359.0908798234082,432.48440585329354,297.6081844120107,496.3493000357135,316.8587673879431,22.65674285888672,467.9211024264164,226.32680591716047,226.41620400676499,467.8819950979608,239.2303813277988,28.55511016845703,505.0340272535652,99.11234016559507,389.5419972276759,381.5618461857633,185.26823362586958,8.517974853515625,593.3434605401561,165.44560318319085,441.8386766960412,543.838575895267,370.6303184304585,37.70697021484375,337.0461119217299,354.102843387086,145.5332485243208,103.6899478169268,182.04982458196935,8.046331787109375,432.46381995968187,147.53623084868877,74.69944773431325,250.40521123717735,210.02841799280094,17.629678344726564,241.66932610332296,122.48496950967473,153.16762163749678,285.5220337966764,151.4422636836743,17.480908203125,396.0525153828554,127.47111975835861,336.9285363837423,433.2716067269432,291.9152955666695,17.9015869140625,370.52230530404967,270.06217558507007,218.64709898668843,271.39371740255024,274.48845276577674,25.83934631347656,644.265420584318,165.3907768867858,108.4198638992483,334.00614779716807,257.34511581553835,34.238165283203124
2FLV_132,Clostridium beijerinckii,FMN,mancante,-257.5,438.53159551735797,15.162475106299553,194.94252195988145,189.63209390224742,269.0341513337744,40.36954956054687,299.61665355848686,5.189879954523519,24.334118228489103,13.252434158451024,28.00840133835439,5.844065856933594,242.6847261598735,2.8386133286609834,44.14199608205956,5.956518189673659,28.897458574831944,3.104786682128906,222.5920671319915,6.4198314588549295,30.35357267372453,30.43817304804682,41.1768372930284,2.701568603515625,471.79379184249717,18.757703101989307,149.60641574109295,145.31661597309247,175.51848934652506,20.183917236328124,214.6161995375007,4.383521753554589,50.84424288379404,13.699583861617015,29.022296853502155,3.0115066528320313,276.4429323997399,6.284843246237614,70.62089539388785,19.640067509215243,37.12809092037526,4.767494201660156,273.79850680641744,6.12675286161641,57.16181682521676,34.31286250476967,53.56914115771133,4.813148498535156,583.7116974977595,17.457848483890444,225.1935713330971,159.2581438558608,346.0805921512345,68.75887756347656,281.5386273138672,2.860424941013264,27.63484437905072,6.179146544776813,35.042390924861905,1.6684646606445312,291.6612701324257,7.010639422994444,75.62852483432016,32.101988475123875,26.581048816787188,1.6926651000976562,301.11123494661877,5.714995471201945,47.25424695211899,44.727949945433124,49.30677885835186,3.0645843505859376,583.8378729072119,18.427600208753603,285.72158470259683,241.85604628944114,178.22209215302897,18.340800476074218,218.1402491670734,7.890325044151098,25.2497571377599,14.467185205462386,12.017977093959075,7.209599304199219
2FOX_133,Clostridium beijerinckii,FMN,mancante,-246.0,588.4422082790456,45.840715586433305,54.09911261208396,125.62511834298749,127.09646111140438,5.41998291015625,684.6010561506484,25.427819273090904,61.90176737577741,58.47457422694984,108.47412741578404,7.366888427734375,633.0258056368498,13.38980003592684,67.49146970096058,21.94150480785359,153.7539140613904,3.7162994384765624,701.2729540397748,22.55904560938538,89.82301747065515,31.720000191158192,124.10693888857651,6.940765380859375,423.1478614004421,67.01891097817861,165.71278248908496,95.7802737383515,138.4091883692327,6.320030212402344,697.4421200252476,27.779788821001915,45.31012336389398,36.08762626294194,112.44685537708733,6.84429931640625,883.0113124821653,58.44296987288959,113.17159227859818,55.37506914513693,153.05333631622653,10.83228759765625,747.9910582106587,49.379975438668026,46.88119646617338,39.615255051970394,138.8256738353518,5.818690490722656,459.15713136440996,49.46919320692081,209.479549849599,90.11707273143912,141.0840258780653,6.187246704101563,523.1774282773059,20.63259477318337,79.69652693139568,47.87768507513172,100.43236634780354,2.6490097045898438,720.7989527919032,17.239279449224,128.91561711388277,51.433171525101415,113.03473313981789,6.467143249511719,865.0760106428547,18.209372478073448,77.29339679813995,26.764928538359356,133.37494586928938,4.622734069824219,407.50854145856715,73.07597004901638,182.88174463603733,106.69231257091266,163.33580266720895,4.766822814941406,370.2174401193104,26.325268701084013,84.44985749367197,46.65547749928862,121.78603535352326,2.8518325805664064
2FVX_134, Clostridium beijerinckii,FMN,mancante,-258.0,293.86075059154336,11.322314336755113,75.43825724649548,98.75699367737852,67.02231065361758,13.301309204101562,340.9512654926929,3.137027459812032,10.302722097898908,20.614291710394696,21.346270565608506,3.9774215698242186,343.35117391579644,5.176151948306767,29.051469478167746,14.684201529563978,36.80651393955742,8.414500427246093,355.2186536921391,5.637600154065979,33.11926423055533,27.84628800023819,26.17051750557627,11.177468872070312,182.23078815524423,19.877553629730727,31.605550521270374,56.40015795673196,43.44055590085506,11.05126953125,189.52595016026277,9.18168800127549,55.768027006026955,26.186439650521777,27.51210899186728,8.578825378417969,302.7480925321321,27.672050961294303,68.33168067282938,34.77889825834487,39.865104740964284,11.377656555175781,238.7113171218227,14.686839746421924,76.70569704209203,33.67442341782686,25.326852133853237,14.6447021484375,303.10652061076536,8.989842728974338,89.38543369282678,153.72570121138605,31.87895829333911,17.150466918945312,299.80384042348976,3.7640596231476593,13.784282032194938,22.446465334768675,22.771480908661147,5.180094909667969,308.72511682218277,7.1095054610456145,19.971479097578538,11.599265392530583,56.11642439262536,6.627763366699218,384.9458498653805,15.48123348975102,37.300057806423496,23.640363794711988,30.13022894435025,7.697998046875,297.7703157170876,10.42721363950318,106.95424761984793,166.2327359131705,38.615497258532656,10.485699462890626,284.1635440602487,6.5140033786912,24.771132972335124,18.924461352978085,22.896960006140603,5.907963562011719
2GMJ_135,Sus Scrofa,,mancante,11.0,2808.377310711102,2340.5584972824445,2302.183119318194,2463.6071019166025,2060.6390540974962,230.89940338134767,2533.235166370955,2138.7646742062593,2209.098668963239,2055.626658751935,1788.6919695611887,187.27423439025878,2226.693754634562,1889.2721664382925,2379.7450589435016,1802.5843869420505,1629.830474589716,160.85763626098634,2308.199049147413,2249.1568994126696,2076.071425341631,1937.9774492980316,1169.3748605237172,75.73447124958038,2212.562947436352,2578.393013130748,2308.9969847064704,2030.9865724391416,1780.2933802139173,182.0533905029297,2508.9054903414567,2334.3346681513485,2538.2447524542304,2398.613855469834,1773.058429557509,198.41766662597655,2154.1068549865568,1922.7300881931405,2574.979564674621,2023.4624963583844,1624.6563025306732,197.84903411865236,1626.199717983795,1970.9454124578342,2255.7910633756705,1715.340646957466,1001.183256574302,87.33425161838531,2015.572819146338,2620.0219035717064,2178.103568730332,2086.471956256189,1431.397136007632,131.62152633666992,2377.702030287007,2295.51051945825,2391.934760135668,1882.1309168010753,1417.4441272522695,127.78509674072265,2087.9456211784914,1840.275959458262,2556.139044517213,1787.24811101845,1298.7548644987185,131.29941940307617,1614.0465941746893,2156.8259536029386,2194.935962889869,1943.5271877825987,1020.2929091764319,65.26613941192628,2462.323660845666,2402.354754079427,2286.225756492998,2125.5022425230277,1606.2662626152878,192.6218406677246,2811.1039169436476,1928.1588501028077,2590.478061299451,1835.730958281355,1463.3499207778696,180.96053085327148
2J6X_136,Aerococcus viridans,,mancante,-128.0,944.7916645009636,323.3686002165607,832.3496566443229,879.7603528834912,252.11526578280956,44.95651760101318,956.2730281185103,274.13536829060126,578.3240726524486,595.1756530736263,380.31900313396227,42.32448272705078,851.6368862148902,295.5910551753355,648.4021628214803,692.5039898707566,554.7805443834035,77.52077960968018,883.5386323969101,253.52158338234858,492.2418899854509,712.4501281667136,320.320128023147,56.361084175109866,1082.3644144967986,567.1557978180247,889.5404061901774,733.6028347994363,325.94569088112706,54.01179389953613,1092.4373639948628,329.48142679563205,769.5145457237252,874.1677557895596,292.7518647118091,52.0561767578125,1008.041925521185,328.86202945912703,848.0986139000115,706.2460958083765,524.130998874133,55.91861190795898,988.5048762184123,329.4902149851488,712.3166863805718,401.3418487774916,299.3157650820532,85.05199584960937,1023.3995579984778,378.88947332522537,1126.307770345177,935.8611420543702,221.6403561611973,47.356492042541504,700.3226239381344,377.6166537237459,831.9667156366543,731.7527581955965,384.7014079332039,41.301008224487305,1266.877309018936,378.80816028482025,1077.2135065252332,826.6237970471615,425.05537355815227,58.90655097961426,1055.9418174777547,399.3289263417073,814.1811139518194,531.7429180563495,219.44664722473277,52.50280952453613,908.0176249965749,451.8451648619463,848.3376928238749,763.2298879707589,214.56797238659772,39.780936050415036,660.1261649404228,414.27822554974614,508.5644925630682,547.7507707916844,319.17122620256373,37.35382709503174
